f_code,f_province,f_city,f_county,f_level,f_pinyin,f_shouzimu
220802,吉林省,白城市,洮北区,3,bai_cheng_shi,t
220881,吉林省,白城市,洮南市,3,bai_cheng_shi,t
220882,吉林省,白城市,大安市,3,bai_cheng_shi,d
220821,吉林省,白城市,镇赉县,3,bai_cheng_shi,z
220822,吉林省,白城市,通榆县,3,bai_cheng_shi,t
222400,吉林省,延边朝鲜族自治州,,2,yan_bian_chao_xian_zu_zi_zhi_zhou,y
222401,吉林省,延边朝鲜族自治州,延吉市,3,yan_bian_chao_xian_zu_zi_zhi_zhou,y
222402,吉林省,延边朝鲜族自治州,图们市,3,yan_bian_chao_xian_zu_zi_zhi_zhou,t
222403,吉林省,延边朝鲜族自治州,敦化市,3,yan_bian_chao_xian_zu_zi_zhi_zhou,d
222404,吉林省,延边朝鲜族自治州,珲春市,3,yan_bian_chao_xian_zu_zi_zhi_zhou,h
222405,吉林省,延边朝鲜族自治州,龙井市,3,yan_bian_chao_xian_zu_zi_zhi_zhou,l
222406,吉林省,延边朝鲜族自治州,和龙市,3,yan_bian_chao_xian_zu_zi_zhi_zhou,h
222424,吉林省,延边朝鲜族自治州,汪清县,3,yan_bian_chao_xian_zu_zi_zhi_zhou,w
222426,吉林省,延边朝鲜族自治州,安图县,3,yan_bian_chao_xian_zu_zi_zhi_zhou,a
230000,黑龙江省,,,1,hei_long_jiang_sheng,h
230100,黑龙江省,哈尔滨市,,2,ha_er_bin_shi,h
230109,黑龙江省,哈尔滨市,松北区,3,ha_er_bin_shi,s
230102,黑龙江省,哈尔滨市,道里区,3,ha_er_bin_shi,d
230103,黑龙江省,哈尔滨市,南岗区,3,ha_er_bin_shi,n
230104,黑龙江省,哈尔滨市,道外区,3,ha_er_bin_shi,d
230108,黑龙江省,哈尔滨市,平房区,3,ha_er_bin_shi,p
230110,黑龙江省,哈尔滨市,香坊区,3,ha_er_bin_shi,x
230111,黑龙江省,哈尔滨市,呼兰区,3,ha_er_bin_shi,h
230112,黑龙江省,哈尔滨市,阿城区,3,ha_er_bin_shi,a
230113,黑龙江省,哈尔滨市,双城区,3,ha_er_bin_shi,s
230183,黑龙江省,哈尔滨市,尚志市,3,ha_er_bin_shi,s
230184,黑龙江省,哈尔滨市,五常市,3,ha_er_bin_shi,w
230123,黑龙江省,哈尔滨市,依兰县,3,ha_er_bin_shi,y
230124,黑龙江省,哈尔滨市,方正县,3,ha_er_bin_shi,f
230125,黑龙江省,哈尔滨市,宾县,3,ha_er_bin_shi,b
230126,黑龙江省,哈尔滨市,巴彦县,3,ha_er_bin_shi,b
230127,黑龙江省,哈尔滨市,木兰县,3,ha_er_bin_shi,m
230128,黑龙江省,哈尔滨市,通河县,3,ha_er_bin_shi,t
230129,黑龙江省,哈尔滨市,延寿县,3,ha_er_bin_shi,y
230200,黑龙江省,齐齐哈尔市,,2,qi_qi_ha_er_shi,q
230203,黑龙江省,齐齐哈尔市,建华区,3,qi_qi_ha_er_shi,j
230202,黑龙江省,齐齐哈尔市,龙沙区,3,qi_qi_ha_er_shi,l
230204,黑龙江省,齐齐哈尔市,铁锋区,3,qi_qi_ha_er_shi,t
230205,黑龙江省,齐齐哈尔市,昂昂溪区,3,qi_qi_ha_er_shi,a
230206,黑龙江省,齐齐哈尔市,富拉尔基区,3,qi_qi_ha_er_shi,f
230207,黑龙江省,齐齐哈尔市,碾子山区,3,qi_qi_ha_er_shi,n
230208,黑龙江省,齐齐哈尔市,梅里斯达斡尔族区,3,qi_qi_ha_er_shi,m
230281,黑龙江省,齐齐哈尔市,讷河市,3,qi_qi_ha_er_shi,n
230221,黑龙江省,齐齐哈尔市,龙江县,3,qi_qi_ha_er_shi,l
230223,黑龙江省,齐齐哈尔市,依安县,3,qi_qi_ha_er_shi,y
230224,黑龙江省,齐齐哈尔市,泰来县,3,qi_qi_ha_er_shi,t
230225,黑龙江省,齐齐哈尔市,甘南县,3,qi_qi_ha_er_shi,g
230227,黑龙江省,齐齐哈尔市,富裕县,3,qi_qi_ha_er_shi,f
230229,黑龙江省,齐齐哈尔市,克山县,3,qi_qi_ha_er_shi,k
230230,黑龙江省,齐齐哈尔市,克东县,3,qi_qi_ha_er_shi,k
230231,黑龙江省,齐齐哈尔市,拜泉县,3,qi_qi_ha_er_shi,b
230300,黑龙江省,鸡西市,,2,ji_xi_shi,j
230302,黑龙江省,鸡西市,鸡冠区,3,ji_xi_shi,j
230303,黑龙江省,鸡西市,恒山区,3,ji_xi_shi,h
230304,黑龙江省,鸡西市,滴道区,3,ji_xi_shi,d
230305,黑龙江省,鸡西市,梨树区,3,ji_xi_shi,l
230306,黑龙江省,鸡西市,城子河区,3,ji_xi_shi,c
230307,黑龙江省,鸡西市,麻山区,3,ji_xi_shi,m
230381,黑龙江省,鸡西市,虎林市,3,ji_xi_shi,h
230382,黑龙江省,鸡西市,密山市,3,ji_xi_shi,m
230321,黑龙江省,鸡西市,鸡东县,3,ji_xi_shi,j
230400,黑龙江省,鹤岗市,,2,he_gang_shi,h
230402,黑龙江省,鹤岗市,向阳区,3,he_gang_shi,x
230403,黑龙江省,鹤岗市,工农区,3,he_gang_shi,g
230404,黑龙江省,鹤岗市,南山区,3,he_gang_shi,n
230405,黑龙江省,鹤岗市,兴安区,3,he_gang_shi,x
230406,黑龙江省,鹤岗市,东山区,3,he_gang_shi,d
230407,黑龙江省,鹤岗市,兴山区,3,he_gang_shi,x
230421,黑龙江省,鹤岗市,萝北县,3,he_gang_shi,l
230422,黑龙江省,鹤岗市,绥滨县,3,he_gang_shi,s
230500,黑龙江省,双鸭山市,,2,shuang_ya_shan_shi,s
230502,黑龙江省,双鸭山市,尖山区,3,shuang_ya_shan_shi,j
230503,黑龙江省,双鸭山市,岭东区,3,shuang_ya_shan_shi,l
230505,黑龙江省,双鸭山市,四方台区,3,shuang_ya_shan_shi,s
230506,黑龙江省,双鸭山市,宝山区,3,shuang_ya_shan_shi,b
230521,黑龙江省,双鸭山市,集贤县,3,shuang_ya_shan_shi,j
230522,黑龙江省,双鸭山市,友谊县,3,shuang_ya_shan_shi,y
230523,黑龙江省,双鸭山市,宝清县,3,shuang_ya_shan_shi,b
230524,黑龙江省,双鸭山市,饶河县,3,shuang_ya_shan_shi,r
230600,黑龙江省,大庆市,,2,da_qing_shi,d
230602,黑龙江省,大庆市,萨尔图区,3,da_qing_shi,s
230603,黑龙江省,大庆市,龙凤区,3,da_qing_shi,l
230604,黑龙江省,大庆市,让胡路区,3,da_qing_shi,r
230605,黑龙江省,大庆市,红岗区,3,da_qing_shi,h
230606,黑龙江省,大庆市,大同区,3,da_qing_shi,d
230621,黑龙江省,大庆市,肇州县,3,da_qing_shi,z
230622,黑龙江省,大庆市,肇源县,3,da_qing_shi,z
230623,黑龙江省,大庆市,林甸县,3,da_qing_shi,l
230624,黑龙江省,大庆市,杜尔伯特蒙古族自治县,3,da_qing_shi,d
230700,黑龙江省,伊春市,,2,yi_chun_shi,y
230702,黑龙江省,伊春市,伊春区,3,yi_chun_shi,y
230703,黑龙江省,伊春市,南岔区,3,yi_chun_shi,n
230704,黑龙江省,伊春市,友好区,3,yi_chun_shi,y
230705,黑龙江省,伊春市,西林区,3,yi_chun_shi,x
230706,黑龙江省,伊春市,翠峦区,3,yi_chun_shi,c
230707,黑龙江省,伊春市,新青区,3,yi_chun_shi,x
230708,黑龙江省,伊春市,美溪区,3,yi_chun_shi,m
230709,黑龙江省,伊春市,金山屯区,3,yi_chun_shi,j
230710,黑龙江省,伊春市,五营区,3,yi_chun_shi,w
230711,黑龙江省,伊春市,乌马河区,3,yi_chun_shi,w
230712,黑龙江省,伊春市,汤旺河区,3,yi_chun_shi,t
230713,黑龙江省,伊春市,带岭区,3,yi_chun_shi,d
230714,黑龙江省,伊春市,乌伊岭区,3,yi_chun_shi,w
230715,黑龙江省,伊春市,红星区,3,yi_chun_shi,h
230716,黑龙江省,伊春市,上甘岭区,3,yi_chun_shi,s
230781,黑龙江省,伊春市,铁力市,3,yi_chun_shi,t
230722,黑龙江省,伊春市,嘉荫县,3,yi_chun_shi,j
230800,黑龙江省,佳木斯市,,2,jia_mu_si_shi,j
230804,黑龙江省,佳木斯市,前进区,3,jia_mu_si_shi,q
230803,黑龙江省,佳木斯市,向阳区,3,jia_mu_si_shi,x
230805,黑龙江省,佳木斯市,东风区,3,jia_mu_si_shi,d
230811,黑龙江省,佳木斯市,郊区,3,jia_mu_si_shi,j
230881,黑龙江省,佳木斯市,同江市,3,jia_mu_si_shi,t
230882,黑龙江省,佳木斯市,富锦市,3,jia_mu_si_shi,f
230883,黑龙江省,佳木斯市,抚远市,3,jia_mu_si_shi,f
230822,黑龙江省,佳木斯市,桦南县,3,jia_mu_si_shi,h
230826,黑龙江省,佳木斯市,桦川县,3,jia_mu_si_shi,h
230828,黑龙江省,佳木斯市,汤原县,3,jia_mu_si_shi,t
230900,黑龙江省,七台河市,,2,qi_tai_he_shi,q
230903,黑龙江省,七台河市,桃山区,3,qi_tai_he_shi,t
230902,黑龙江省,七台河市,新兴区,3,qi_tai_he_shi,x
230904,黑龙江省,七台河市,茄子河区,3,qi_tai_he_shi,q
230921,黑龙江省,七台河市,勃利县,3,qi_tai_he_shi,b
231000,黑龙江省,牡丹江市,,2,mu_dan_jiang_shi,m
231002,黑龙江省,牡丹江市,东安区,3,mu_dan_jiang_shi,d
231003,黑龙江省,牡丹江市,阳明区,3,mu_dan_jiang_shi,y
231004,黑龙江省,牡丹江市,爱民区,3,mu_dan_jiang_shi,a
231005,黑龙江省,牡丹江市,西安区,3,mu_dan_jiang_shi,x
231081,黑龙江省,牡丹江市,绥芬河市,3,mu_dan_jiang_shi,s
231083,黑龙江省,牡丹江市,海林市,3,mu_dan_jiang_shi,h
231084,黑龙江省,牡丹江市,宁安市,3,mu_dan_jiang_shi,n
231085,黑龙江省,牡丹江市,穆棱市,3,mu_dan_jiang_shi,m
231086,黑龙江省,牡丹江市,东宁市,3,mu_dan_jiang_shi,d
231025,黑龙江省,牡丹江市,林口县,3,mu_dan_jiang_shi,l
231100,黑龙江省,黑河市,,2,hei_he_shi,h
231102,黑龙江省,黑河市,爱辉区,3,hei_he_shi,a
231181,黑龙江省,黑河市,北安市,3,hei_he_shi,b
231182,黑龙江省,黑河市,五大连池市,3,hei_he_shi,w
